_id,FinancialYear,HBT,HBTQF,Dataset,DatasetQF,ICD10Codes,DischargeCount,DischargeCountQF,DischargeRates,DischargeRatesQF,PatientsCount,PatientCountQF,PatientsRates,PatientRatesQF,HospitalResidentsCount,HospitalResidentsCountQF,HospitalResidentsRates,HospitalResidentsRatesQF
7451,2018/19,SB0802, ,SMR01, ,"F50 - F59, F70 - F99", ,:, ,:, ,:, ,:, ,:, ,:
7452,2018/19,SB0802, ,SMR04, ,"F50 - F59, F70 - F99",10, , ,:,10, , ,:,0, , ,:
7453,2018/19,SB0802, ,Total,d,F20 - F29,40, , ,:,40, , ,:,60, , ,:
7454,2018/19,SB0802, ,SMR01, ,F20 - F29, ,:, ,:, ,:, ,:, ,:, ,:
7455,2018/19,SB0802, ,SMR04, ,F20 - F29,40, , ,:,40, , ,:,60, , ,:
7456,2019/20,S08000015, ,Total,d,F60 - F69,100, ,27.07, ,60, ,16.24, ,10, ,2.71, 
7457,2019/20,S08000015, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
7458,2019/20,S08000015, ,SMR04, ,F60 - F69,90, ,24.37, ,60, ,16.24, ,10, ,2.71, 
7459,2019/20,S08000015, ,Total,d,F10 - F19,1270, ,343.84, ,660, ,178.69, ,10, ,2.71, 
7460,2019/20,S08000015, ,SMR01, ,F10 - F19,940, ,254.49, ,440, ,119.12, , ,:, ,:
7461,2019/20,S08000015, ,SMR04, ,F10 - F19,330, ,89.34, ,260, ,70.39, ,10, ,2.71, 
7462,2019/20,S08000015, ,Total,d,F30 - F39,180, ,48.73, ,140, ,37.9, ,20, ,5.41, 
7463,2019/20,S08000015, ,SMR01, ,F30 - F39,20, ,5.41, ,10, ,2.71, , ,:, ,:
7464,2019/20,S08000015, ,SMR04, ,F30 - F39,170, ,46.03, ,130, ,35.2, ,20, ,5.41, 
7465,2019/20,S08000015, ,Total,d,F40 - F49,180, ,48.73, ,150, ,40.61, ,10, ,2.71, 
7466,2019/20,S08000015, ,SMR01, ,F40 - F49,120, ,32.49, ,90, ,24.37, , ,:, ,:
7467,2019/20,S08000015, ,SMR04, ,F40 - F49,60, ,16.24, ,60, ,16.24, ,10, ,2.71, 
7468,2019/20,S08000015, ,Total,d,F00 - F09 or Chapter G and second position F00,500, ,135.37, ,300, ,81.22, ,40, ,10.83, 
7469,2019/20,S08000015, ,SMR01, ,F00 - F09 or Chapter G and second position F00,400, ,108.3, ,220, ,59.56, , ,:, ,:
7470,2019/20,S08000015, ,SMR04, ,F00 - F09 or Chapter G and second position F00,100, ,27.07, ,90, ,24.37, ,40, ,10.83, 
7471,2019/20,S08000015, ,Total,d,"F50 - F59, F70 - F99",30, ,8.12, ,30, ,8.12, ,0, ,0, 
7472,2019/20,S08000015, ,SMR01, ,"F50 - F59, F70 - F99",10, ,2.71, ,10, ,2.71, , ,:, ,:
7473,2019/20,S08000015, ,SMR04, ,"F50 - F59, F70 - F99",20, ,5.41, ,20, ,5.41, ,0, ,0, 
7474,2019/20,S08000015, ,Total,d,F20 - F29,240, ,64.98, ,170, ,46.03, ,40, ,10.83, 
7475,2019/20,S08000015, ,SMR01, ,F20 - F29,10, ,2.71, ,10, ,2.71, , ,:, ,:
7476,2019/20,S08000015, ,SMR04, ,F20 - F29,230, ,62.27, ,160, ,43.32, ,40, ,10.83, 
7477,2019/20,S08000016, ,Total,d,F60 - F69,50, ,43.29, ,30, ,25.97, ,0, ,0, 
7478,2019/20,S08000016, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
7479,2019/20,S08000016, ,SMR04, ,F60 - F69,50, ,43.29, ,30, ,25.97, ,0, ,0, 
7480,2019/20,S08000016, ,Total,d,F10 - F19,210, ,181.8, ,130, ,112.54, ,0, ,0, 
7481,2019/20,S08000016, ,SMR01, ,F10 - F19,160, ,138.52, ,80, ,69.26, , ,:, ,:
7482,2019/20,S08000016, ,SMR04, ,F10 - F19,60, ,51.94, ,50, ,43.29, ,0, ,0, 
7483,2019/20,S08000016, ,Total,d,F30 - F39,130, ,112.54, ,70, ,60.6, ,10, ,8.66, 
7484,2019/20,S08000016, ,SMR01, ,F30 - F39,10, ,8.66, ,10, ,8.66, , ,:, ,:
7485,2019/20,S08000016, ,SMR04, ,F30 - F39,120, ,103.89, ,70, ,60.6, ,10, ,8.66, 
7486,2019/20,S08000016, ,Total,d,F40 - F49,80, ,69.26, ,50, ,43.29, ,0, ,0, 
7487,2019/20,S08000016, ,SMR01, ,F40 - F49,20, ,17.31, ,10, ,8.66, , ,:, ,:
7488,2019/20,S08000016, ,SMR04, ,F40 - F49,50, ,43.29, ,40, ,34.63, ,0, ,0, 
7489,2019/20,S08000016, ,Total,d,F00 - F09 or Chapter G and second position F00,360, ,311.66, ,160, ,138.52, ,10, ,8.66, 
7490,2019/20,S08000016, ,SMR01, ,F00 - F09 or Chapter G and second position F00,310, ,268.38, ,130, ,112.54, , ,:, ,:
7491,2019/20,S08000016, ,SMR04, ,F00 - F09 or Chapter G and second position F00,50, ,43.29, ,40, ,34.63, ,10, ,8.66, 
7492,2019/20,S08000016, ,Total,d,"F50 - F59, F70 - F99",30, ,25.97, ,20, ,17.31, ,0, ,0, 
7493,2019/20,S08000016, ,SMR01, ,"F50 - F59, F70 - F99",10, ,8.66, ,10, ,8.66, , ,:, ,:
7494,2019/20,S08000016, ,SMR04, ,"F50 - F59, F70 - F99",10, ,8.66, ,10, ,8.66, ,0, ,0, 
7495,2019/20,S08000016, ,Total,d,F20 - F29,80, ,69.26, ,60, ,51.94, ,10, ,8.66, 
7496,2019/20,S08000016, ,SMR01, ,F20 - F29,0, ,0, ,0, ,0, , ,:, ,:
7497,2019/20,S08000016, ,SMR04, ,F20 - F29,80, ,69.26, ,60, ,51.94, ,10, ,8.66, 
7498,2019/20,S08000017, ,Total,d,F60 - F69,90, ,60.46, ,50, ,33.59, ,0, ,0, 
7499,2019/20,S08000017, ,SMR01, ,F60 - F69,10, ,6.72, ,10, ,6.72, , ,:, ,:
7500,2019/20,S08000017, ,SMR04, ,F60 - F69,80, ,53.74, ,50, ,33.59, ,0, ,0, 
7501,2019/20,S08000017, ,Total,d,F10 - F19,380, ,255.27, ,170, ,114.2, ,0, ,0, 
7502,2019/20,S08000017, ,SMR01, ,F10 - F19,270, ,181.38, ,110, ,73.89, , ,:, ,:
7503,2019/20,S08000017, ,SMR04, ,F10 - F19,100, ,67.18, ,70, ,47.02, ,0, ,0, 
7504,2019/20,S08000017, ,Total,d,F30 - F39,440, ,295.58, ,100, ,67.18, ,10, ,6.72, 
7505,2019/20,S08000017, ,SMR01, ,F30 - F39,180, ,120.92, ,20, ,13.44, , ,:, ,:
7506,2019/20,S08000017, ,SMR04, ,F30 - F39,260, ,174.66, ,90, ,60.46, ,10, ,6.72, 
7507,2019/20,S08000017, ,Total,d,F40 - F49,120, ,80.61, ,60, ,40.31, ,0, ,0, 
7508,2019/20,S08000017, ,SMR01, ,F40 - F49,60, ,40.31, ,40, ,26.87, , ,:, ,:
7509,2019/20,S08000017, ,SMR04, ,F40 - F49,60, ,40.31, ,30, ,20.15, ,0, ,0, 
7510,2019/20,S08000017, ,Total,d,F00 - F09 or Chapter G and second position F00,310, ,208.25, ,160, ,107.48, ,20, ,13.44, 
7511,2019/20,S08000017, ,SMR01, ,F00 - F09 or Chapter G and second position F00,180, ,120.92, ,100, ,67.18, , ,:, ,:
7512,2019/20,S08000017, ,SMR04, ,F00 - F09 or Chapter G and second position F00,130, ,87.33, ,80, ,53.74, ,20, ,13.44, 
7513,2019/20,S08000017, ,Total,d,"F50 - F59, F70 - F99",30, ,20.15, ,20, ,13.44, ,0, ,0, 
7514,2019/20,S08000017, ,SMR01, ,"F50 - F59, F70 - F99",20, ,13.44, ,10, ,6.72, , ,:, ,:
7515,2019/20,S08000017, ,SMR04, ,"F50 - F59, F70 - F99",20, ,13.44, ,10, ,6.72, ,0, ,0, 
7516,2019/20,S08000017, ,Total,d,F20 - F29,260, ,174.66, ,90, ,60.46, ,20, ,13.44, 
7517,2019/20,S08000017, ,SMR01, ,F20 - F29,60, ,40.31, ,10, ,6.72, , ,:, ,:
7518,2019/20,S08000017, ,SMR04, ,F20 - F29,200, ,134.35, ,90, ,60.46, ,20, ,13.44, 
7519,2019/20,S08000029, ,Total,d,F60 - F69,260, ,69.6, ,130, ,34.8, ,0, ,0, 
7520,2019/20,S08000029, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
7521,2019/20,S08000029, ,SMR04, ,F60 - F69,250, ,66.93, ,130, ,34.8, ,0, ,0, 
7522,2019/20,S08000029, ,Total,d,F10 - F19,920, ,246.29, ,510, ,136.53, ,0, ,0, 
7523,2019/20,S08000029, ,SMR01, ,F10 - F19,780, ,208.81, ,430, ,115.11, , ,:, ,:
7524,2019/20,S08000029, ,SMR04, ,F10 - F19,130, ,34.8, ,100, ,26.77, ,0, ,0, 
7525,2019/20,S08000029, ,Total,d,F30 - F39,390, ,104.4, ,260, ,69.6, ,20, ,5.35, 
7526,2019/20,S08000029, ,SMR01, ,F30 - F39,30, ,8.03, ,20, ,5.35, , ,:, ,:
7527,2019/20,S08000029, ,SMR04, ,F30 - F39,360, ,96.37, ,240, ,64.25, ,20, ,5.35, 
7528,2019/20,S08000029, ,Total,d,F40 - F49,180, ,48.19, ,140, ,37.48, ,0, ,0, 
7529,2019/20,S08000029, ,SMR01, ,F40 - F49,80, ,21.42, ,60, ,16.06, , ,:, ,:
7530,2019/20,S08000029, ,SMR04, ,F40 - F49,90, ,24.09, ,80, ,21.42, ,0, ,0, 
7531,2019/20,S08000029, ,Total,d,F00 - F09 or Chapter G and second position F00,1340, ,358.72, ,640, ,171.33, ,50, ,13.39, 
7532,2019/20,S08000029, ,SMR01, ,F00 - F09 or Chapter G and second position F00,1040, ,278.41, ,500, ,133.85, , ,:, ,:
7533,2019/20,S08000029, ,SMR04, ,F00 - F09 or Chapter G and second position F00,300, ,80.31, ,150, ,40.16, ,50, ,13.39, 
7534,2019/20,S08000029, ,Total,d,"F50 - F59, F70 - F99",30, ,8.03, ,20, ,5.35, ,0, ,0, 
7535,2019/20,S08000029, ,SMR01, ,"F50 - F59, F70 - F99",10, ,2.68, ,10, ,2.68, , ,:, ,:
7536,2019/20,S08000029, ,SMR04, ,"F50 - F59, F70 - F99",20, ,5.35, ,20, ,5.35, ,0, ,0, 
7537,2019/20,S08000029, ,Total,d,F20 - F29,400, ,107.08, ,230, ,61.57, ,40, ,10.71, 
7538,2019/20,S08000029, ,SMR01, ,F20 - F29,20, ,5.35, ,20, ,5.35, , ,:, ,:
7539,2019/20,S08000029, ,SMR04, ,F20 - F29,370, ,99.05, ,220, ,58.89, ,40, ,10.71, 
7540,2019/20,S08000019, ,Total,d,F60 - F69,120, ,39.13, ,70, ,22.83, ,10, ,3.26, 
7541,2019/20,S08000019, ,SMR01, ,F60 - F69,10, ,3.26, ,10, ,3.26, , ,:, ,:
7542,2019/20,S08000019, ,SMR04, ,F60 - F69,110, ,35.87, ,70, ,22.83, ,10, ,3.26, 
7543,2019/20,S08000019, ,Total,d,F10 - F19,920, ,300.03, ,380, ,123.92, ,10, ,3.26, 
7544,2019/20,S08000019, ,SMR01, ,F10 - F19,800, ,260.89, ,300, ,97.83, , ,:, ,:
7545,2019/20,S08000019, ,SMR04, ,F10 - F19,120, ,39.13, ,100, ,32.61, ,10, ,3.26, 
7546,2019/20,S08000019, ,Total,d,F30 - F39,190, ,61.96, ,110, ,35.87, ,20, ,6.52, 
7547,2019/20,S08000019, ,SMR01, ,F30 - F39,40, ,13.04, ,20, ,6.52, , ,:, ,:
7548,2019/20,S08000019, ,SMR04, ,F30 - F39,160, ,52.18, ,100, ,32.61, ,20, ,6.52, 
7549,2019/20,S08000019, ,Total,d,F40 - F49,190, ,61.96, ,140, ,45.66, ,0, ,0, 
7550,2019/20,S08000019, ,SMR01, ,F40 - F49,140, ,45.66, ,100, ,32.61, , ,:, ,:
7551,2019/20,S08000019, ,SMR04, ,F40 - F49,50, ,16.31, ,40, ,13.04, ,0, ,0, 
7552,2019/20,S08000019, ,Total,d,F00 - F09 or Chapter G and second position F00,1200, ,391.34, ,360, ,117.4, ,30, ,9.78, 
7553,2019/20,S08000019, ,SMR01, ,F00 - F09 or Chapter G and second position F00,1000, ,326.12, ,270, ,88.05, , ,:, ,:
7554,2019/20,S08000019, ,SMR04, ,F00 - F09 or Chapter G and second position F00,200, ,65.22, ,110, ,35.87, ,30, ,9.78, 
7555,2019/20,S08000019, ,Total,d,"F50 - F59, F70 - F99",50, ,16.31, ,30, ,9.78, ,0, ,0, 
7556,2019/20,S08000019, ,SMR01, ,"F50 - F59, F70 - F99",40, ,13.04, ,20, ,6.52, , ,:, ,:
7557,2019/20,S08000019, ,SMR04, ,"F50 - F59, F70 - F99",20, ,6.52, ,10, ,3.26, ,0, ,0, 
7558,2019/20,S08000019, ,Total,d,F20 - F29,360, ,117.4, ,190, ,61.96, ,50, ,16.31, 
7559,2019/20,S08000019, ,SMR01, ,F20 - F29,30, ,9.78, ,20, ,6.52, , ,:, ,:
7560,2019/20,S08000019, ,SMR04, ,F20 - F29,330, ,107.62, ,180, ,58.7, ,50, ,16.31, 
7561,2019/20,S08000020, ,Total,d,F60 - F69,270, ,46.1, ,150, ,25.61, ,10, ,1.71, 
7562,2019/20,S08000020, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
7563,2019/20,S08000020, ,SMR04, ,F60 - F69,260, ,44.39, ,140, ,23.9, ,10, ,1.71, 
7564,2019/20,S08000020, ,Total,d,F10 - F19,810, ,138.3, ,540, ,92.2, ,10, ,1.71, 
7565,2019/20,S08000020, ,SMR01, ,F10 - F19,700, ,119.52, ,450, ,76.83, , ,:, ,:
7566,2019/20,S08000020, ,SMR04, ,F10 - F19,120, ,20.49, ,110, ,18.78, ,10, ,1.71, 
7567,2019/20,S08000020, ,Total,d,F30 - F39,590, ,100.73, ,370, ,63.17, ,30, ,5.12, 
7568,2019/20,S08000020, ,SMR01, ,F30 - F39,20, ,3.41, ,20, ,3.41, , ,:, ,:
7569,2019/20,S08000020, ,SMR04, ,F30 - F39,560, ,95.61, ,360, ,61.46, ,30, ,5.12, 
7570,2019/20,S08000020, ,Total,d,F40 - F49,210, ,35.85, ,190, ,32.44, ,0, ,0, 
7571,2019/20,S08000020, ,SMR01, ,F40 - F49,70, ,11.95, ,70, ,11.95, , ,:, ,:
7572,2019/20,S08000020, ,SMR04, ,F40 - F49,140, ,23.9, ,120, ,20.49, ,0, ,0, 
7573,2019/20,S08000020, ,Total,d,F00 - F09 or Chapter G and second position F00,830, ,141.71, ,560, ,95.61, ,50, ,8.54, 
7574,2019/20,S08000020, ,SMR01, ,F00 - F09 or Chapter G and second position F00,610, ,104.15, ,380, ,64.88, , ,:, ,:
7575,2019/20,S08000020, ,SMR04, ,F00 - F09 or Chapter G and second position F00,230, ,39.27, ,200, ,34.15, ,50, ,8.54, 
7576,2019/20,S08000020, ,Total,d,"F50 - F59, F70 - F99",70, ,11.95, ,60, ,10.24, ,10, ,1.71, 
7577,2019/20,S08000020, ,SMR01, ,"F50 - F59, F70 - F99",30, ,5.12, ,20, ,3.41, , ,:, ,:
7578,2019/20,S08000020, ,SMR04, ,"F50 - F59, F70 - F99",40, ,6.83, ,40, ,6.83, ,10, ,1.71, 
7579,2019/20,S08000020, ,Total,d,F20 - F29,540, ,92.2, ,340, ,58.05, ,70, ,11.95, 
7580,2019/20,S08000020, ,SMR01, ,F20 - F29,10, ,1.71, ,10, ,1.71, , ,:, ,:
7581,2019/20,S08000020, ,SMR04, ,F20 - F29,530, ,90.49, ,330, ,56.34, ,70, ,11.95, 
7582,2019/20,S08000031, ,Total,d,F60 - F69,740, ,62.55, ,380, ,32.12, ,30, ,2.54, 
7583,2019/20,S08000031, ,SMR01, ,F60 - F69,20, ,1.69, ,10, ,0.85, , ,:, ,:
7584,2019/20,S08000031, ,SMR04, ,F60 - F69,720, ,60.86, ,380, ,32.12, ,30, ,2.54, 
7585,2019/20,S08000031, ,Total,d,F10 - F19,7880, ,666.04, ,3190, ,269.63, ,30, ,2.54, 
7586,2019/20,S08000031, ,SMR01, ,F10 - F19,6850, ,578.98, ,2520, ,213, , ,:, ,:
7587,2019/20,S08000031, ,SMR04, ,F10 - F19,1020, ,86.21, ,830, ,70.15, ,30, ,2.54, 
7588,2019/20,S08000031, ,Total,d,F30 - F39,1490, ,125.94, ,950, ,80.3, ,110, ,9.3, 
7589,2019/20,S08000031, ,SMR01, ,F30 - F39,130, ,10.99, ,60, ,5.07, , ,:, ,:
7590,2019/20,S08000031, ,SMR04, ,F30 - F39,1360, ,114.95, ,900, ,76.07, ,110, ,9.3, 
7591,2019/20,S08000031, ,Total,d,F40 - F49,540, ,45.64, ,390, ,32.96, ,20, ,1.69, 
7592,2019/20,S08000031, ,SMR01, ,F40 - F49,230, ,19.44, ,150, ,12.68, , ,:, ,:
7593,2019/20,S08000031, ,SMR04, ,F40 - F49,320, ,27.05, ,250, ,21.13, ,20, ,1.69, 
7594,2019/20,S08000031, ,Total,d,F00 - F09 or Chapter G and second position F00,3210, ,271.32, ,1300, ,109.88, ,170, ,14.37, 
7595,2019/20,S08000031, ,SMR01, ,F00 - F09 or Chapter G and second position F00,2640, ,223.14, ,920, ,77.76, , ,:, ,:
7596,2019/20,S08000031, ,SMR04, ,F00 - F09 or Chapter G and second position F00,570, ,48.18, ,410, ,34.65, ,170, ,14.37, 
7597,2019/20,S08000031, ,Total,d,"F50 - F59, F70 - F99",410, ,34.65, ,240, ,20.29, ,50, ,4.23, 
7598,2019/20,S08000031, ,SMR01, ,"F50 - F59, F70 - F99",120, ,10.14, ,60, ,5.07, , ,:, ,:
7599,2019/20,S08000031, ,SMR04, ,"F50 - F59, F70 - F99",290, ,24.51, ,180, ,15.21, ,50, ,4.23, 
7600,2019/20,S08000031, ,Total,d,F20 - F29,1820, ,153.83, ,1070, ,90.44, ,260, ,21.98, 
7601,2019/20,S08000031, ,SMR01, ,F20 - F29,100, ,8.45, ,50, ,4.23, , ,:, ,:
7602,2019/20,S08000031, ,SMR04, ,F20 - F29,1710, ,144.53, ,1030, ,87.06, ,260, ,21.98, 
7603,2019/20,S08000022, ,Total,d,F60 - F69,120, ,37.3, ,80, ,24.87, ,0, ,0, 
7604,2019/20,S08000022, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
7605,2019/20,S08000022, ,SMR04, ,F60 - F69,120, ,37.3, ,80, ,24.87, ,0, ,0, 
7606,2019/20,S08000022, ,Total,d,F10 - F19,760, ,236.24, ,490, ,152.32, ,0, ,0, 
7607,2019/20,S08000022, ,SMR01, ,F10 - F19,580, ,180.29, ,340, ,105.69, , ,:, ,:
7608,2019/20,S08000022, ,SMR04, ,F10 - F19,180, ,55.95, ,160, ,49.74, ,0, ,0, 
7609,2019/20,S08000022, ,Total,d,F30 - F39,210, ,65.28, ,150, ,46.63, ,20, ,6.22, 
7610,2019/20,S08000022, ,SMR01, ,F30 - F39,50, ,15.54, ,30, ,9.33, , ,:, ,:
7611,2019/20,S08000022, ,SMR04, ,F30 - F39,170, ,52.84, ,130, ,40.41, ,20, ,6.22, 
7612,2019/20,S08000022, ,Total,d,F40 - F49,170, ,52.84, ,140, ,43.52, ,0, ,0, 
7613,2019/20,S08000022, ,SMR01, ,F40 - F49,110, ,34.19, ,90, ,27.98, , ,:, ,:
7614,2019/20,S08000022, ,SMR04, ,F40 - F49,60, ,18.65, ,50, ,15.54, ,0, ,0, 
7615,2019/20,S08000022, ,Total,d,F00 - F09 or Chapter G and second position F00,560, ,174.08, ,300, ,93.25, ,30, ,9.33, 
7616,2019/20,S08000022, ,SMR01, ,F00 - F09 or Chapter G and second position F00,470, ,146.1, ,230, ,71.5, , ,:, ,:
7617,2019/20,S08000022, ,SMR04, ,F00 - F09 or Chapter G and second position F00,90, ,27.98, ,70, ,21.76, ,30, ,9.33, 
7618,2019/20,S08000022, ,Total,d,"F50 - F59, F70 - F99",50, ,15.54, ,30, ,9.33, ,0, ,0, 
7619,2019/20,S08000022, ,SMR01, ,"F50 - F59, F70 - F99",30, ,9.33, ,20, ,6.22, , ,:, ,:
7620,2019/20,S08000022, ,SMR04, ,"F50 - F59, F70 - F99",20, ,6.22, ,20, ,6.22, ,0, ,0, 
7621,2019/20,S08000022, ,Total,d,F20 - F29,220, ,68.39, ,160, ,49.74, ,30, ,9.33, 
7622,2019/20,S08000022, ,SMR01, ,F20 - F29,30, ,9.33, ,30, ,9.33, , ,:, ,:
7623,2019/20,S08000022, ,SMR04, ,F20 - F29,190, ,59.06, ,140, ,43.52, ,30, ,9.33, 
7624,2019/20,S08000032, ,Total,d,F60 - F69,200, ,30.22, ,120, ,18.13, ,10, ,1.51, 
7625,2019/20,S08000032, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
7626,2019/20,S08000032, ,SMR04, ,F60 - F69,200, ,30.22, ,120, ,18.13, ,10, ,1.51, 
7627,2019/20,S08000032, ,Total,d,F10 - F19,2390, ,361.08, ,1010, ,152.59, ,10, ,1.51, 
7628,2019/20,S08000032, ,SMR01, ,F10 - F19,2060, ,311.23, ,780, ,117.84, , ,:, ,:
7629,2019/20,S08000032, ,SMR04, ,F10 - F19,330, ,49.86, ,270, ,40.79, ,10, ,1.51, 
7630,2019/20,S08000032, ,Total,d,F30 - F39,380, ,57.41, ,260, ,39.28, ,20, ,3.02, 
7631,2019/20,S08000032, ,SMR01, ,F30 - F39,30, ,4.53, ,20, ,3.02, , ,:, ,:
7632,2019/20,S08000032, ,SMR04, ,F30 - F39,340, ,51.37, ,240, ,36.26, ,20, ,3.02, 
7633,2019/20,S08000032, ,Total,d,F40 - F49,420, ,63.45, ,320, ,48.35, ,10, ,1.51, 
7634,2019/20,S08000032, ,SMR01, ,F40 - F49,260, ,39.28, ,190, ,28.71, , ,:, ,:
7635,2019/20,S08000032, ,SMR04, ,F40 - F49,160, ,24.17, ,130, ,19.64, ,10, ,1.51, 
7636,2019/20,S08000032, ,Total,d,F00 - F09 or Chapter G and second position F00,2200, ,332.38, ,800, ,120.86, ,60, ,9.06, 
7637,2019/20,S08000032, ,SMR01, ,F00 - F09 or Chapter G and second position F00,2030, ,306.69, ,680, ,102.73, , ,:, ,:
7638,2019/20,S08000032, ,SMR04, ,F00 - F09 or Chapter G and second position F00,170, ,25.68, ,140, ,21.15, ,60, ,9.06, 
7639,2019/20,S08000032, ,Total,d,"F50 - F59, F70 - F99",60, ,9.06, ,40, ,6.04, ,0, ,0, 
7640,2019/20,S08000032, ,SMR01, ,"F50 - F59, F70 - F99",40, ,6.04, ,20, ,3.02, , ,:, ,:
7641,2019/20,S08000032, ,SMR04, ,"F50 - F59, F70 - F99",30, ,4.53, ,20, ,3.02, ,0, ,0, 
7642,2019/20,S08000032, ,Total,d,F20 - F29,470, ,71.01, ,300, ,45.32, ,60, ,9.06, 
7643,2019/20,S08000032, ,SMR01, ,F20 - F29,60, ,9.06, ,30, ,4.53, , ,:, ,:
7644,2019/20,S08000032, ,SMR04, ,F20 - F29,400, ,60.43, ,280, ,42.3, ,60, ,9.06, 
7645,2019/20,S08000024, ,Total,d,F60 - F69,270, ,29.75, ,150, ,16.53, ,10, ,1.1, 
7646,2019/20,S08000024, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
7647,2019/20,S08000024, ,SMR04, ,F60 - F69,270, ,29.75, ,150, ,16.53, ,10, ,1.1, 
7648,2019/20,S08000024, ,Total,d,F10 - F19,1630, ,179.6, ,970, ,106.88, ,0, ,0, 
7649,2019/20,S08000024, ,SMR01, ,F10 - F19,1220, ,134.42, ,660, ,72.72, , ,:, ,:
7650,2019/20,S08000024, ,SMR04, ,F10 - F19,400, ,44.07, ,350, ,38.56, ,0, ,0, 
7651,2019/20,S08000024, ,Total,d,F30 - F39,1060, ,116.79, ,670, ,73.82, ,80, ,8.81, 
7652,2019/20,S08000024, ,SMR01, ,F30 - F39,100, ,11.02, ,60, ,6.61, , ,:, ,:
7653,2019/20,S08000024, ,SMR04, ,F30 - F39,960, ,105.78, ,620, ,68.31, ,80, ,8.81, 
7654,2019/20,S08000024, ,Total,d,F40 - F49,480, ,52.89, ,330, ,36.36, ,0, ,0, 
7655,2019/20,S08000024, ,SMR01, ,F40 - F49,260, ,28.65, ,160, ,17.63, , ,:, ,:
7656,2019/20,S08000024, ,SMR04, ,F40 - F49,210, ,23.14, ,170, ,18.73, ,0, ,0, 
7657,2019/20,S08000024, ,Total,d,F00 - F09 or Chapter G and second position F00,2840, ,312.92, ,1240, ,136.63, ,150, ,16.53, 
7658,2019/20,S08000024, ,SMR01, ,F00 - F09 or Chapter G and second position F00,2450, ,269.95, ,980, ,107.98, , ,:, ,:
7659,2019/20,S08000024, ,SMR04, ,F00 - F09 or Chapter G and second position F00,400, ,44.07, ,290, ,31.95, ,150, ,16.53, 
7660,2019/20,S08000024, ,Total,d,"F50 - F59, F70 - F99",220, ,24.24, ,150, ,16.53, ,20, ,2.2, 
7661,2019/20,S08000024, ,SMR01, ,"F50 - F59, F70 - F99",50, ,5.51, ,40, ,4.41, , ,:, ,:
7662,2019/20,S08000024, ,SMR04, ,"F50 - F59, F70 - F99",180, ,19.83, ,100, ,11.02, ,20, ,2.2, 
7663,2019/20,S08000024, ,Total,d,F20 - F29,900, ,99.16, ,560, ,61.7, ,140, ,15.43, 
7664,2019/20,S08000024, ,SMR01, ,F20 - F29,30, ,3.31, ,20, ,2.2, , ,:, ,:
7665,2019/20,S08000024, ,SMR04, ,F20 - F29,870, ,95.86, ,550, ,60.6, ,140, ,15.43, 
7666,2019/20,S08000025, ,Total,d,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
7667,2019/20,S08000025, ,SMR01, ,F60 - F69,0, ,0, ,0, ,0, , ,:, ,:
7668,2019/20,S08000025, ,SMR04, ,F60 - F69, ,:, ,:, ,:, ,:, ,:, ,:
7669,2019/20,S08000025, ,Total,d,F10 - F19,40, ,179.61, ,30, ,134.71, , ,:, ,:
7670,2019/20,S08000025, ,SMR01, ,F10 - F19,40, ,179.61, ,30, ,134.71, , ,:, ,:
7671,2019/20,S08000025, ,SMR04, ,F10 - F19, ,:, ,:, ,:, ,:, ,:, ,:
7672,2019/20,S08000025, ,Total,d,F30 - F39,0, ,0, ,0, ,0, , ,:, ,:
7673,2019/20,S08000025, ,SMR01, ,F30 - F39,0, ,0, ,0, ,0, , ,:, ,:
7674,2019/20,S08000025, ,SMR04, ,F30 - F39, ,:, ,:, ,:, ,:, ,:, ,:
7675,2019/20,S08000025, ,Total,d,F40 - F49,0, ,0, ,0, ,0, , ,:, ,:
7676,2019/20,S08000025, ,SMR01, ,F40 - F49,0, ,0, ,0, ,0, , ,:, ,:
7677,2019/20,S08000025, ,SMR04, ,F40 - F49, ,:, ,:, ,:, ,:, ,:, ,:
7678,2019/20,S08000025, ,Total,d,F00 - F09 or Chapter G and second position F00,10, ,44.9, ,10, ,44.9, , ,:, ,:
7679,2019/20,S08000025, ,SMR01, ,F00 - F09 or Chapter G and second position F00,10, ,44.9, ,10, ,44.9, , ,:, ,:
7680,2019/20,S08000025, ,SMR04, ,F00 - F09 or Chapter G and second position F00, ,:, ,:, ,:, ,:, ,:, ,:
7681,2019/20,S08000025, ,Total,d,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, , ,:, ,:
7682,2019/20,S08000025, ,SMR01, ,"F50 - F59, F70 - F99",0, ,0, ,0, ,0, , ,:, ,:
7683,2019/20,S08000025, ,SMR04, ,"F50 - F59, F70 - F99", ,:, ,:, ,:, ,:, ,:, ,:
